entity_id,period_id,period,year,month,entity_period_id,company_id,company_name
2,25,P1-22,2022,1,2025,0,haptiq
2,26,P2-22,2022,2,2026,0,haptiq
2,27,P3-22,2022,3,2027,0,haptiq
2,28,P4-22,2022,4,2028,0,haptiq
2,29,P5-22,2022,5,2029,0,haptiq
2,30,P6-22,2022,6,2030,0,haptiq
2,31,P7-22,2022,7,2031,0,haptiq
2,32,P8-22,2022,8,2032,0,haptiq
2,33,P9-22,2022,9,2033,0,haptiq
2,34,P10-22,2022,10,2034,0,haptiq
2,35,P11-22,2022,11,2035,0,haptiq
2,36,P12-22,2022,12,2036,0,haptiq
2,37,P1-23,2023,1,2037,0,haptiq
2,38,P2-23,2023,2,2038,0,haptiq
2,39,P3-23,2023,3,2039,0,haptiq
2,40,P4-23,2023,4,2040,0,haptiq
2,41,P5-23,2023,5,2041,0,haptiq
2,42,P6-23,2023,6,2042,0,haptiq
2,43,P7-23,2023,7,2043,0,haptiq
2,44,P8-23,2023,8,2044,0,haptiq
2,45,P9-23,2023,9,2045,0,haptiq
2,46,P10-23,2023,10,2046,0,haptiq
2,47,P11-23,2023,11,2047,0,haptiq
2,48,P12-23,2023,12,2048,0,haptiq
2,49,P1-24,2024,1,2049,0,haptiq
2,50,P2-24,2024,2,2050,0,haptiq
2,51,P3-24,2024,3,2051,0,haptiq
2,52,P4-24,2024,4,2052,0,haptiq
2,53,P5-24,2024,5,2053,0,haptiq
2,54,P6-24,2024,6,2054,0,haptiq
3,1,P1-20,2020,1,3001,0,haptiq
3,2,P2-20,2020,2,3002,0,haptiq
3,3,P3-20,2020,3,3003,0,haptiq
3,4,P4-20,2020,4,3004,0,haptiq
3,5,P5-20,2020,5,3005,0,haptiq
3,6,P6-20,2020,6,3006,0,haptiq
3,7,P7-20,2020,7,3007,0,haptiq
3,8,P8-20,2020,8,3008,0,haptiq
3,9,P9-20,2020,9,3009,0,haptiq
3,10,P10-20,2020,10,3010,0,haptiq
3,11,P11-20,2020,11,3011,0,haptiq
3,12,P12-20,2020,12,3012,0,haptiq
3,13,P1-21,2021,1,3013,0,haptiq
3,14,P2-21,2021,2,3014,0,haptiq
3,15,P3-21,2021,3,3015,0,haptiq
3,16,P4-21,2021,4,3016,0,haptiq
3,17,P5-21,2021,5,3017,0,haptiq
3,18,P6-21,2021,6,3018,0,haptiq
3,19,P7-21,2021,7,3019,0,haptiq
3,20,P8-21,2021,8,3020,0,haptiq
3,21,P9-21,2021,9,3021,0,haptiq
3,22,P10-21,2021,10,3022,0,haptiq
3,23,P11-21,2021,11,3023,0,haptiq
3,24,P12-21,2021,12,3024,0,haptiq
3,25,P1-22,2022,1,3025,0,haptiq
3,26,P2-22,2022,2,3026,0,haptiq
3,27,P3-22,2022,3,3027,0,haptiq
3,28,P4-22,2022,4,3028,0,haptiq
3,29,P5-22,2022,5,3029,0,haptiq
3,30,P6-22,2022,6,3030,0,haptiq
3,31,P7-22,2022,7,3031,0,haptiq
3,32,P8-22,2022,8,3032,0,haptiq
3,33,P9-22,2022,9,3033,0,haptiq
3,34,P10-22,2022,10,3034,0,haptiq
3,35,P11-22,2022,11,3035,0,haptiq
3,36,P12-22,2022,12,3036,0,haptiq
3,37,P1-23,2023,1,3037,0,haptiq
3,38,P2-23,2023,2,3038,0,haptiq
3,39,P3-23,2023,3,3039,0,haptiq
3,40,P4-23,2023,4,3040,0,haptiq
3,41,P5-23,2023,5,3041,0,haptiq
3,42,P6-23,2023,6,3042,0,haptiq
3,43,P7-23,2023,7,3043,0,haptiq
3,44,P8-23,2023,8,3044,0,haptiq
3,45,P9-23,2023,9,3045,0,haptiq
3,46,P10-23,2023,10,3046,0,haptiq
3,47,P11-23,2023,11,3047,0,haptiq
3,48,P12-23,2023,12,3048,0,haptiq
3,49,P1-24,2024,1,3049,0,haptiq
3,50,P2-24,2024,2,3050,0,haptiq
3,51,P3-24,2024,3,3051,0,haptiq
3,52,P4-24,2024,4,3052,0,haptiq
3,53,P5-24,2024,5,3053,0,haptiq
3,54,P6-24,2024,6,3054,0,haptiq
4,1,P1-20,2020,1,4001,0,haptiq
4,2,P2-20,2020,2,4002,0,haptiq
4,3,P3-20,2020,3,4003,0,haptiq
4,4,P4-20,2020,4,4004,0,haptiq
4,5,P5-20,2020,5,4005,0,haptiq
4,6,P6-20,2020,6,4006,0,haptiq
4,7,P7-20,2020,7,4007,0,haptiq
4,8,P8-20,2020,8,4008,0,haptiq
4,9,P9-20,2020,9,4009,0,haptiq
4,10,P10-20,2020,10,4010,0,haptiq
4,11,P11-20,2020,11,4011,0,haptiq
4,12,P12-20,2020,12,4012,0,haptiq
4,13,P1-21,2021,1,4013,0,haptiq
4,14,P2-21,2021,2,4014,0,haptiq
4,15,P3-21,2021,3,4015,0,haptiq
4,16,P4-21,2021,4,4016,0,haptiq
4,17,P5-21,2021,5,4017,0,haptiq
4,18,P6-21,2021,6,4018,0,haptiq
4,19,P7-21,2021,7,4019,0,haptiq
4,20,P8-21,2021,8,4020,0,haptiq
4,21,P9-21,2021,9,4021,0,haptiq
4,22,P10-21,2021,10,4022,0,haptiq
4,23,P11-21,2021,11,4023,0,haptiq
4,24,P12-21,2021,12,4024,0,haptiq
4,25,P1-22,2022,1,4025,0,haptiq
4,26,P2-22,2022,2,4026,0,haptiq
4,27,P3-22,2022,3,4027,0,haptiq
4,28,P4-22,2022,4,4028,0,haptiq
4,29,P5-22,2022,5,4029,0,haptiq
4,30,P6-22,2022,6,4030,0,haptiq
4,31,P7-22,2022,7,4031,0,haptiq
4,32,P8-22,2022,8,4032,0,haptiq
4,33,P9-22,2022,9,4033,0,haptiq
4,34,P10-22,2022,10,4034,0,haptiq
4,35,P11-22,2022,11,4035,0,haptiq
4,36,P12-22,2022,12,4036,0,haptiq
4,37,P1-23,2023,1,4037,0,haptiq
4,38,P2-23,2023,2,4038,0,haptiq
4,39,P3-23,2023,3,4039,0,haptiq
4,40,P4-23,2023,4,4040,0,haptiq
4,41,P5-23,2023,5,4041,0,haptiq
4,42,P6-23,2023,6,4042,0,haptiq
4,43,P7-23,2023,7,4043,0,haptiq
4,44,P8-23,2023,8,4044,0,haptiq
4,45,P9-23,2023,9,4045,0,haptiq
4,46,P10-23,2023,10,4046,0,haptiq
4,47,P11-23,2023,11,4047,0,haptiq
4,48,P12-23,2023,12,4048,0,haptiq
4,49,P1-24,2024,1,4049,0,haptiq
4,50,P2-24,2024,2,4050,0,haptiq
4,51,P3-24,2024,3,4051,0,haptiq
4,52,P4-24,2024,4,4052,0,haptiq
4,53,P5-24,2024,5,4053,0,haptiq
4,54,P6-24,2024,6,4054,0,haptiq
5,1,P1-20,2020,1,5001,0,haptiq
5,2,P2-20,2020,2,5002,0,haptiq
5,3,P3-20,2020,3,5003,0,haptiq
5,4,P4-20,2020,4,5004,0,haptiq
5,5,P5-20,2020,5,5005,0,haptiq
5,6,P6-20,2020,6,5006,0,haptiq
5,7,P7-20,2020,7,5007,0,haptiq
5,8,P8-20,2020,8,5008,0,haptiq
5,9,P9-20,2020,9,5009,0,haptiq
5,10,P10-20,2020,10,5010,0,haptiq
5,11,P11-20,2020,11,5011,0,haptiq
5,12,P12-20,2020,12,5012,0,haptiq
5,13,P1-21,2021,1,5013,0,haptiq
5,14,P2-21,2021,2,5014,0,haptiq
5,15,P3-21,2021,3,5015,0,haptiq
5,16,P4-21,2021,4,5016,0,haptiq
5,17,P5-21,2021,5,5017,0,haptiq
5,18,P6-21,2021,6,5018,0,haptiq
5,19,P7-21,2021,7,5019,0,haptiq
5,20,P8-21,2021,8,5020,0,haptiq
5,21,P9-21,2021,9,5021,0,haptiq
5,22,P10-21,2021,10,5022,0,haptiq
5,23,P11-21,2021,11,5023,0,haptiq
5,24,P12-21,2021,12,5024,0,haptiq
5,25,P1-22,2022,1,5025,0,haptiq
5,26,P2-22,2022,2,5026,0,haptiq
5,27,P3-22,2022,3,5027,0,haptiq
5,28,P4-22,2022,4,5028,0,haptiq
5,29,P5-22,2022,5,5029,0,haptiq
5,30,P6-22,2022,6,5030,0,haptiq
5,31,P7-22,2022,7,5031,0,haptiq
5,32,P8-22,2022,8,5032,0,haptiq
5,33,P9-22,2022,9,5033,0,haptiq
5,34,P10-22,2022,10,5034,0,haptiq
5,35,P11-22,2022,11,5035,0,haptiq
5,36,P12-22,2022,12,5036,0,haptiq
5,37,P1-23,2023,1,5037,0,haptiq
5,38,P2-23,2023,2,5038,0,haptiq
5,39,P3-23,2023,3,5039,0,haptiq
5,40,P4-23,2023,4,5040,0,haptiq
5,41,P5-23,2023,5,5041,0,haptiq
5,42,P6-23,2023,6,5042,0,haptiq
5,43,P7-23,2023,7,5043,0,haptiq
5,44,P8-23,2023,8,5044,0,haptiq
5,45,P9-23,2023,9,5045,0,haptiq
5,46,P10-23,2023,10,5046,0,haptiq
5,47,P11-23,2023,11,5047,0,haptiq
5,48,P12-23,2023,12,5048,0,haptiq
5,49,P1-24,2024,1,5049,0,haptiq
5,50,P2-24,2024,2,5050,0,haptiq
5,51,P3-24,2024,3,5051,0,haptiq
5,52,P4-24,2024,4,5052,0,haptiq
5,53,P5-24,2024,5,5053,0,haptiq
5,54,P6-24,2024,6,5054,0,haptiq
6,1,P1-20,2020,1,6001,0,haptiq
6,2,P2-20,2020,2,6002,0,haptiq
6,3,P3-20,2020,3,6003,0,haptiq
6,4,P4-20,2020,4,6004,0,haptiq
6,5,P5-20,2020,5,6005,0,haptiq
6,6,P6-20,2020,6,6006,0,haptiq
6,7,P7-20,2020,7,6007,0,haptiq
6,8,P8-20,2020,8,6008,0,haptiq
6,9,P9-20,2020,9,6009,0,haptiq
6,10,P10-20,2020,10,6010,0,haptiq
6,11,P11-20,2020,11,6011,0,haptiq
6,12,P12-20,2020,12,6012,0,haptiq
6,13,P1-21,2021,1,6013,0,haptiq
6,14,P2-21,2021,2,6014,0,haptiq
6,15,P3-21,2021,3,6015,0,haptiq
6,16,P4-21,2021,4,6016,0,haptiq
6,17,P5-21,2021,5,6017,0,haptiq
6,18,P6-21,2021,6,6018,0,haptiq
6,19,P7-21,2021,7,6019,0,haptiq
6,20,P8-21,2021,8,6020,0,haptiq
6,21,P9-21,2021,9,6021,0,haptiq
6,22,P10-21,2021,10,6022,0,haptiq
6,23,P11-21,2021,11,6023,0,haptiq
6,24,P12-21,2021,12,6024,0,haptiq
6,25,P1-22,2022,1,6025,0,haptiq
6,26,P2-22,2022,2,6026,0,haptiq
6,27,P3-22,2022,3,6027,0,haptiq
6,28,P4-22,2022,4,6028,0,haptiq
6,29,P5-22,2022,5,6029,0,haptiq
6,30,P6-22,2022,6,6030,0,haptiq
6,31,P7-22,2022,7,6031,0,haptiq
6,32,P8-22,2022,8,6032,0,haptiq
6,33,P9-22,2022,9,6033,0,haptiq
6,34,P10-22,2022,10,6034,0,haptiq
6,35,P11-22,2022,11,6035,0,haptiq
6,36,P12-22,2022,12,6036,0,haptiq
6,37,P1-23,2023,1,6037,0,haptiq
6,38,P2-23,2023,2,6038,0,haptiq
6,39,P3-23,2023,3,6039,0,haptiq
6,40,P4-23,2023,4,6040,0,haptiq
6,41,P5-23,2023,5,6041,0,haptiq
6,42,P6-23,2023,6,6042,0,haptiq
6,43,P7-23,2023,7,6043,0,haptiq
6,44,P8-23,2023,8,6044,0,haptiq
6,45,P9-23,2023,9,6045,0,haptiq
6,46,P10-23,2023,10,6046,0,haptiq
6,47,P11-23,2023,11,6047,0,haptiq
6,48,P12-23,2023,12,6048,0,haptiq
6,49,P1-24,2024,1,6049,0,haptiq
6,50,P2-24,2024,2,6050,0,haptiq
6,51,P3-24,2024,3,6051,0,haptiq
6,52,P4-24,2024,4,6052,0,haptiq
6,53,P5-24,2024,5,6053,0,haptiq
6,54,P6-24,2024,6,6054,0,haptiq
7,1,P1-20,2020,1,7001,0,haptiq
7,2,P2-20,2020,2,7002,0,haptiq
7,3,P3-20,2020,3,7003,0,haptiq
7,4,P4-20,2020,4,7004,0,haptiq
7,5,P5-20,2020,5,7005,0,haptiq
7,6,P6-20,2020,6,7006,0,haptiq
7,7,P7-20,2020,7,7007,0,haptiq
7,8,P8-20,2020,8,7008,0,haptiq
7,9,P9-20,2020,9,7009,0,haptiq
7,10,P10-20,2020,10,7010,0,haptiq
7,11,P11-20,2020,11,7011,0,haptiq
7,12,P12-20,2020,12,7012,0,haptiq
7,13,P1-21,2021,1,7013,0,haptiq
7,14,P2-21,2021,2,7014,0,haptiq
7,15,P3-21,2021,3,7015,0,haptiq
7,16,P4-21,2021,4,7016,0,haptiq
7,17,P5-21,2021,5,7017,0,haptiq
7,18,P6-21,2021,6,7018,0,haptiq
7,19,P7-21,2021,7,7019,0,haptiq
7,20,P8-21,2021,8,7020,0,haptiq
7,21,P9-21,2021,9,7021,0,haptiq
7,22,P10-21,2021,10,7022,0,haptiq
7,23,P11-21,2021,11,7023,0,haptiq
7,24,P12-21,2021,12,7024,0,haptiq
7,25,P1-22,2022,1,7025,0,haptiq
7,26,P2-22,2022,2,7026,0,haptiq
7,27,P3-22,2022,3,7027,0,haptiq
7,28,P4-22,2022,4,7028,0,haptiq
7,29,P5-22,2022,5,7029,0,haptiq
7,30,P6-22,2022,6,7030,0,haptiq
7,31,P7-22,2022,7,7031,0,haptiq
7,32,P8-22,2022,8,7032,0,haptiq
7,33,P9-22,2022,9,7033,0,haptiq
7,34,P10-22,2022,10,7034,0,haptiq
7,35,P11-22,2022,11,7035,0,haptiq
7,36,P12-22,2022,12,7036,0,haptiq
7,37,P1-23,2023,1,7037,0,haptiq
7,38,P2-23,2023,2,7038,0,haptiq
7,39,P3-23,2023,3,7039,0,haptiq
7,40,P4-23,2023,4,7040,0,haptiq
7,41,P5-23,2023,5,7041,0,haptiq
7,42,P6-23,2023,6,7042,0,haptiq
7,43,P7-23,2023,7,7043,0,haptiq
7,44,P8-23,2023,8,7044,0,haptiq
7,45,P9-23,2023,9,7045,0,haptiq
7,46,P10-23,2023,10,7046,0,haptiq
7,47,P11-23,2023,11,7047,0,haptiq
7,48,P12-23,2023,12,7048,0,haptiq
7,49,P1-24,2024,1,7049,0,haptiq
7,50,P2-24,2024,2,7050,0,haptiq
7,51,P3-24,2024,3,7051,0,haptiq
7,52,P4-24,2024,4,7052,0,haptiq
7,53,P5-24,2024,5,7053,0,haptiq
7,54,P6-24,2024,6,7054,0,haptiq
8,1,P1-20,2020,1,8001,0,haptiq
8,2,P2-20,2020,2,8002,0,haptiq
8,3,P3-20,2020,3,8003,0,haptiq
8,4,P4-20,2020,4,8004,0,haptiq
8,5,P5-20,2020,5,8005,0,haptiq
8,6,P6-20,2020,6,8006,0,haptiq
8,7,P7-20,2020,7,8007,0,haptiq
8,8,P8-20,2020,8,8008,0,haptiq
8,9,P9-20,2020,9,8009,0,haptiq
8,10,P10-20,2020,10,8010,0,haptiq
8,11,P11-20,2020,11,8011,0,haptiq
8,12,P12-20,2020,12,8012,0,haptiq
8,13,P1-21,2021,1,8013,0,haptiq
8,14,P2-21,2021,2,8014,0,haptiq
8,15,P3-21,2021,3,8015,0,haptiq
8,16,P4-21,2021,4,8016,0,haptiq
8,17,P5-21,2021,5,8017,0,haptiq
8,18,P6-21,2021,6,8018,0,haptiq
8,19,P7-21,2021,7,8019,0,haptiq
8,20,P8-21,2021,8,8020,0,haptiq
8,21,P9-21,2021,9,8021,0,haptiq
8,22,P10-21,2021,10,8022,0,haptiq
8,23,P11-21,2021,11,8023,0,haptiq
8,24,P12-21,2021,12,8024,0,haptiq
8,25,P1-22,2022,1,8025,0,haptiq
8,26,P2-22,2022,2,8026,0,haptiq
8,27,P3-22,2022,3,8027,0,haptiq
8,28,P4-22,2022,4,8028,0,haptiq
8,29,P5-22,2022,5,8029,0,haptiq
8,30,P6-22,2022,6,8030,0,haptiq
8,31,P7-22,2022,7,8031,0,haptiq
8,32,P8-22,2022,8,8032,0,haptiq
8,33,P9-22,2022,9,8033,0,haptiq
8,34,P10-22,2022,10,8034,0,haptiq
8,35,P11-22,2022,11,8035,0,haptiq
8,36,P12-22,2022,12,8036,0,haptiq
8,37,P1-23,2023,1,8037,0,haptiq
8,38,P2-23,2023,2,8038,0,haptiq
8,39,P3-23,2023,3,8039,0,haptiq
8,40,P4-23,2023,4,8040,0,haptiq
8,41,P5-23,2023,5,8041,0,haptiq
8,42,P6-23,2023,6,8042,0,haptiq
8,43,P7-23,2023,7,8043,0,haptiq
8,44,P8-23,2023,8,8044,0,haptiq
8,45,P9-23,2023,9,8045,0,haptiq
8,46,P10-23,2023,10,8046,0,haptiq
8,47,P11-23,2023,11,8047,0,haptiq
8,48,P12-23,2023,12,8048,0,haptiq
8,49,P1-24,2024,1,8049,0,haptiq
8,50,P2-24,2024,2,8050,0,haptiq
8,51,P3-24,2024,3,8051,0,haptiq
8,52,P4-24,2024,4,8052,0,haptiq
8,53,P5-24,2024,5,8053,0,haptiq
8,54,P6-24,2024,6,8054,0,haptiq
9,1,P1-20,2020,1,9001,0,haptiq
9,2,P2-20,2020,2,9002,0,haptiq
9,3,P3-20,2020,3,9003,0,haptiq
9,4,P4-20,2020,4,9004,0,haptiq
9,5,P5-20,2020,5,9005,0,haptiq
9,6,P6-20,2020,6,9006,0,haptiq
9,7,P7-20,2020,7,9007,0,haptiq
9,8,P8-20,2020,8,9008,0,haptiq
9,9,P9-20,2020,9,9009,0,haptiq
9,10,P10-20,2020,10,9010,0,haptiq
9,11,P11-20,2020,11,9011,0,haptiq
9,12,P12-20,2020,12,9012,0,haptiq
9,13,P1-21,2021,1,9013,0,haptiq
9,14,P2-21,2021,2,9014,0,haptiq
9,15,P3-21,2021,3,9015,0,haptiq
9,16,P4-21,2021,4,9016,0,haptiq
9,17,P5-21,2021,5,9017,0,haptiq
9,18,P6-21,2021,6,9018,0,haptiq
9,19,P7-21,2021,7,9019,0,haptiq
9,20,P8-21,2021,8,9020,0,haptiq
9,21,P9-21,2021,9,9021,0,haptiq
9,22,P10-21,2021,10,9022,0,haptiq
9,23,P11-21,2021,11,9023,0,haptiq
9,24,P12-21,2021,12,9024,0,haptiq
9,25,P1-22,2022,1,9025,0,haptiq
9,26,P2-22,2022,2,9026,0,haptiq
9,27,P3-22,2022,3,9027,0,haptiq
9,28,P4-22,2022,4,9028,0,haptiq
9,29,P5-22,2022,5,9029,0,haptiq
9,30,P6-22,2022,6,9030,0,haptiq
9,31,P7-22,2022,7,9031,0,haptiq
9,32,P8-22,2022,8,9032,0,haptiq
9,33,P9-22,2022,9,9033,0,haptiq
9,34,P10-22,2022,10,9034,0,haptiq
9,35,P11-22,2022,11,9035,0,haptiq
9,36,P12-22,2022,12,9036,0,haptiq
9,37,P1-23,2023,1,9037,0,haptiq
9,38,P2-23,2023,2,9038,0,haptiq
9,39,P3-23,2023,3,9039,0,haptiq
9,40,P4-23,2023,4,9040,0,haptiq
9,41,P5-23,2023,5,9041,0,haptiq
9,42,P6-23,2023,6,9042,0,haptiq
9,43,P7-23,2023,7,9043,0,haptiq
9,44,P8-23,2023,8,9044,0,haptiq
9,45,P9-23,2023,9,9045,0,haptiq
9,46,P10-23,2023,10,9046,0,haptiq
9,47,P11-23,2023,11,9047,0,haptiq
9,48,P12-23,2023,12,9048,0,haptiq
9,49,P1-24,2024,1,9049,0,haptiq
9,50,P2-24,2024,2,9050,0,haptiq
9,51,P3-24,2024,3,9051,0,haptiq
9,52,P4-24,2024,4,9052,0,haptiq
9,53,P5-24,2024,5,9053,0,haptiq
9,54,P6-24,2024,6,9054,0,haptiq
10,1,P1-20,2020,1,10001,0,haptiq
10,2,P2-20,2020,2,10002,0,haptiq
10,3,P3-20,2020,3,10003,0,haptiq
10,4,P4-20,2020,4,10004,0,haptiq
10,5,P5-20,2020,5,10005,0,haptiq
10,6,P6-20,2020,6,10006,0,haptiq
10,7,P7-20,2020,7,10007,0,haptiq
10,8,P8-20,2020,8,10008,0,haptiq
10,9,P9-20,2020,9,10009,0,haptiq
10,10,P10-20,2020,10,10010,0,haptiq
10,11,P11-20,2020,11,10011,0,haptiq
10,12,P12-20,2020,12,10012,0,haptiq
10,13,P1-21,2021,1,10013,0,haptiq
10,14,P2-21,2021,2,10014,0,haptiq
10,15,P3-21,2021,3,10015,0,haptiq
10,16,P4-21,2021,4,10016,0,haptiq
10,17,P5-21,2021,5,10017,0,haptiq
10,18,P6-21,2021,6,10018,0,haptiq
10,19,P7-21,2021,7,10019,0,haptiq
10,20,P8-21,2021,8,10020,0,haptiq
10,21,P9-21,2021,9,10021,0,haptiq
10,22,P10-21,2021,10,10022,0,haptiq
10,23,P11-21,2021,11,10023,0,haptiq
10,24,P12-21,2021,12,10024,0,haptiq
10,25,P1-22,2022,1,10025,0,haptiq
10,26,P2-22,2022,2,10026,0,haptiq
10,27,P3-22,2022,3,10027,0,haptiq
10,28,P4-22,2022,4,10028,0,haptiq
10,29,P5-22,2022,5,10029,0,haptiq
10,30,P6-22,2022,6,10030,0,haptiq
10,31,P7-22,2022,7,10031,0,haptiq
10,32,P8-22,2022,8,10032,0,haptiq
10,33,P9-22,2022,9,10033,0,haptiq
10,34,P10-22,2022,10,10034,0,haptiq
10,35,P11-22,2022,11,10035,0,haptiq
10,36,P12-22,2022,12,10036,0,haptiq
10,37,P1-23,2023,1,10037,0,haptiq
10,38,P2-23,2023,2,10038,0,haptiq
10,39,P3-23,2023,3,10039,0,haptiq
10,40,P4-23,2023,4,10040,0,haptiq
10,41,P5-23,2023,5,10041,0,haptiq
10,42,P6-23,2023,6,10042,0,haptiq
10,43,P7-23,2023,7,10043,0,haptiq
10,44,P8-23,2023,8,10044,0,haptiq
10,45,P9-23,2023,9,10045,0,haptiq
10,46,P10-23,2023,10,10046,0,haptiq
10,47,P11-23,2023,11,10047,0,haptiq
10,48,P12-23,2023,12,10048,0,haptiq
10,49,P1-24,2024,1,10049,0,haptiq
10,50,P2-24,2024,2,10050,0,haptiq
10,51,P3-24,2024,3,10051,0,haptiq
10,52,P4-24,2024,4,10052,0,haptiq
10,53,P5-24,2024,5,10053,0,haptiq
10,54,P6-24,2024,6,10054,0,haptiq
11,1,P1-20,2020,1,11001,0,haptiq
11,2,P2-20,2020,2,11002,0,haptiq
11,3,P3-20,2020,3,11003,0,haptiq
11,4,P4-20,2020,4,11004,0,haptiq
11,5,P5-20,2020,5,11005,0,haptiq
11,6,P6-20,2020,6,11006,0,haptiq
11,7,P7-20,2020,7,11007,0,haptiq
11,8,P8-20,2020,8,11008,0,haptiq
11,9,P9-20,2020,9,11009,0,haptiq
11,10,P10-20,2020,10,11010,0,haptiq
11,11,P11-20,2020,11,11011,0,haptiq
11,12,P12-20,2020,12,11012,0,haptiq
11,13,P1-21,2021,1,11013,0,haptiq
11,14,P2-21,2021,2,11014,0,haptiq
11,15,P3-21,2021,3,11015,0,haptiq
11,16,P4-21,2021,4,11016,0,haptiq
11,17,P5-21,2021,5,11017,0,haptiq
11,18,P6-21,2021,6,11018,0,haptiq
11,19,P7-21,2021,7,11019,0,haptiq
11,20,P8-21,2021,8,11020,0,haptiq
11,21,P9-21,2021,9,11021,0,haptiq
11,22,P10-21,2021,10,11022,0,haptiq
11,23,P11-21,2021,11,11023,0,haptiq
11,24,P12-21,2021,12,11024,0,haptiq
11,25,P1-22,2022,1,11025,0,haptiq
11,26,P2-22,2022,2,11026,0,haptiq
11,27,P3-22,2022,3,11027,0,haptiq
11,28,P4-22,2022,4,11028,0,haptiq
11,29,P5-22,2022,5,11029,0,haptiq
11,30,P6-22,2022,6,11030,0,haptiq
11,31,P7-22,2022,7,11031,0,haptiq
11,32,P8-22,2022,8,11032,0,haptiq
11,33,P9-22,2022,9,11033,0,haptiq
11,34,P10-22,2022,10,11034,0,haptiq
11,35,P11-22,2022,11,11035,0,haptiq
11,36,P12-22,2022,12,11036,0,haptiq
11,37,P1-23,2023,1,11037,0,haptiq
11,38,P2-23,2023,2,11038,0,haptiq
11,39,P3-23,2023,3,11039,0,haptiq
11,40,P4-23,2023,4,11040,0,haptiq
