week_date,year,month,week_of_year,week_of_month,period,category_name,subcategory_name,metric_order,gl_name,gl_number,mtd,ytd,ttm,wtd,predicted_wtd
2021-11-28,2021,11,47,4,P11-21,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-5.68E-14,0,0
2021-12-05,2021,12,48,1,P12-21,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-7.11E-14,-7.11E-14,0,0
2021-12-12,2021,12,49,2,P12-21,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-7.11E-14,-7.11E-14,0,0
2021-12-19,2021,12,50,3,P12-21,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-7.11E-14,-7.11E-14,0,0
2021-12-26,2021,12,51,4,P12-21,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-7.11E-14,-7.11E-14,0,0
2022-01-02,2022,1,52,1,P1-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,-7.11E-14,0,0
2022-01-09,2022,1,1,2,P1-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,-7.11E-14,0,0
2022-01-16,2022,1,2,3,P1-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,-7.11E-14,0,0
2022-01-23,2022,1,3,4,P1-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,-7.11E-14,0,0
2022-01-30,2022,1,4,5,P1-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,-7.11E-14,0,0
2022-02-06,2022,2,5,1,P2-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-1.42E-14,-7.11E-14,0,0
2022-02-13,2022,2,6,2,P2-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-1.42E-14,-7.11E-14,0,0
2022-02-20,2022,2,7,3,P2-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-1.42E-14,-7.11E-14,0,0
2022-02-27,2022,2,8,4,P2-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-1.42E-14,-7.11E-14,0,0
2022-03-06,2022,3,9,1,P3-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-2.84E-14,-7.11E-14,0,0
2022-03-13,2022,3,10,2,P3-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-2.84E-14,-7.11E-14,0,0
2022-03-20,2022,3,11,3,P3-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-2.84E-14,-7.11E-14,0,0
2022-03-27,2022,3,12,4,P3-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-2.84E-14,-7.11E-14,0,0
2022-04-03,2022,4,13,1,P4-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-2.84E-14,-7.11E-14,0,0
2022-04-10,2022,4,14,2,P4-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-2.84E-14,-7.11E-14,0,0
2022-04-17,2022,4,15,3,P4-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-2.84E-14,-7.11E-14,0,0
2022-04-24,2022,4,16,4,P4-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-2.84E-14,-7.11E-14,0,0
2022-05-01,2022,5,17,1,P5-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-05-08,2022,5,18,2,P5-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-05-15,2022,5,19,3,P5-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-05-22,2022,5,20,4,P5-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-05-29,2022,5,21,5,P5-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-06-05,2022,6,22,1,P6-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-06-12,2022,6,23,2,P6-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-06-19,2022,6,24,3,P6-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-06-26,2022,6,25,4,P6-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-07-03,2022,7,26,1,P7-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-07-10,2022,7,27,2,P7-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-07-17,2022,7,28,3,P7-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-07-24,2022,7,29,4,P7-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-07-31,2022,7,30,5,P7-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-4.26E-14,-7.11E-14,0,0
2022-08-07,2022,8,31,1,P8-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-7.11E-14,0,0
2022-08-14,2022,8,32,2,P8-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-7.11E-14,0,0
2022-08-21,2022,8,33,3,P8-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-7.11E-14,0,0
2022-08-28,2022,8,34,4,P8-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-7.11E-14,0,0
2022-09-04,2022,9,35,1,P9-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-7.11E-14,0,0
2022-09-11,2022,9,36,2,P9-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-7.11E-14,0,0
2022-09-18,2022,9,37,3,P9-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-7.11E-14,0,0
2022-09-25,2022,9,38,4,P9-22,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,-5.68E-14,-7.11E-14,0,0
2022-10-02,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-10-09,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-10-16,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-10-23,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-10-30,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-11-06,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-11-13,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-11-20,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-11-27,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-12-04,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-12-11,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-12-18,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2022-12-25,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2023-01-01,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2023-01-08,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2023-01-15,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2023-01-22,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2023-01-29,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2023-02-05,,,,,,Assets,Cash flow from Operating Activities,2,CC-DINERS CLUB,10203,0,0,0,0,0
2021-01-03,2021,1,53,1,P1-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,454.1000000000349,454.1000000000072,454.1000000000072,104.63133640553801,0
2021-01-10,2021,1,1,2,P1-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,454.1000000000349,454.1000000000072,454.1000000000072,104.63133640553801,104.63133640553801
2021-01-17,2021,1,2,3,P1-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,454.1000000000349,454.1000000000072,454.1000000000072,104.63133640553801,104.63133640553801
2021-01-24,2021,1,3,4,P1-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,454.1000000000349,454.1000000000072,454.1000000000072,104.63133640553801,104.63133640553801
2021-01-31,2021,1,4,5,P1-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,454.1000000000349,454.1000000000072,454.1000000000072,104.63133640553801,104.63133640553801
2021-02-07,2021,2,5,1,P2-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,211.86000000004424,1120.0599999999931,1120.0599999999931,48.81566820277517,104.63133640553801
2021-02-14,2021,2,6,2,P2-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,211.86000000004424,1120.0599999999931,1120.0599999999931,48.81566820277517,48.81566820277517
2021-02-21,2021,2,7,3,P2-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,211.86000000004424,1120.0599999999931,1120.0599999999931,48.81566820277517,48.81566820277517
2021-02-28,2021,2,8,4,P2-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,211.86000000004424,1120.0599999999931,1120.0599999999931,48.81566820277517,48.81566820277517
2021-03-07,2021,3,9,1,P3-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,582.9099999999962,2368.929999999996,2368.929999999996,134.31105990783323,48.81566820277517
2021-03-14,2021,3,10,2,P3-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,582.9099999999962,2368.929999999996,2368.929999999996,134.31105990783323,134.31105990783323
2021-03-21,2021,3,11,3,P3-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,582.9099999999962,2368.929999999996,2368.929999999996,134.31105990783323,134.31105990783323
2021-03-28,2021,3,12,4,P3-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,582.9099999999962,2368.929999999996,2368.929999999996,134.31105990783323,134.31105990783323
2021-04-04,2021,4,13,1,P4-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,76.10999999998603,3693.909999999977,3693.909999999977,17.536866359443785,134.31105990783323
2021-04-11,2021,4,14,2,P4-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,76.10999999998603,3693.909999999977,3693.909999999977,17.536866359443785,17.536866359443792
2021-04-18,2021,4,15,3,P4-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,76.10999999998603,3693.909999999977,3693.909999999977,17.536866359443785,17.536866359443785
2021-04-25,2021,4,16,4,P4-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,76.10999999998603,3693.909999999977,3693.909999999977,17.536866359443785,17.536866359443785
2021-05-02,2021,5,17,1,P5-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,10167.96000000002,15186.84999999998,15186.84999999998,2342.8479262672854,17.536866359443785
2021-05-09,2021,5,18,2,P5-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,10167.96000000002,15186.84999999998,15186.84999999998,2342.8479262672854,2342.847926267286
2021-05-16,2021,5,19,3,P5-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,10167.96000000002,15186.84999999998,15186.84999999998,2342.8479262672854,2342.8479262672854
2021-05-23,2021,5,20,4,P5-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,10167.96000000002,15186.84999999998,15186.84999999998,2342.8479262672854,2342.8479262672854
2021-05-30,2021,5,21,5,P5-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,10167.96000000002,15186.84999999998,15186.84999999998,2342.8479262672854,2342.8479262672854
2021-06-06,2021,6,22,1,P6-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,18030.61,44710.399999999965,44710.399999999965,4154.518433179724,2342.8479262672854
2021-06-13,2021,6,23,2,P6-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,18030.61,44710.399999999965,44710.399999999965,4154.518433179724,4154.518433179724
2021-06-20,2021,6,24,3,P6-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,18030.61,44710.399999999965,44710.399999999965,4154.518433179724,4154.518433179724
2021-06-27,2021,6,25,4,P6-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,18030.61,44710.399999999965,44710.399999999965,4154.518433179724,4154.518433179724
2021-07-04,2021,7,26,1,P7-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11576.28,85810.22999999995,85810.22999999995,2667.3456221198157,4154.518433179724
2021-07-11,2021,7,27,2,P7-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11576.28,85810.22999999995,85810.22999999995,2667.3456221198157,2667.3456221198157
2021-07-18,2021,7,28,3,P7-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11576.28,85810.22999999995,85810.22999999995,2667.3456221198157,2667.3456221198157
2021-07-25,2021,7,29,4,P7-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11576.28,85810.22999999995,85810.22999999995,2667.3456221198157,2667.3456221198157
2021-08-01,2021,8,30,1,P8-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11092.309999999998,138002.36999999994,138002.36999999994,2555.831797235023,2667.3456221198157
2021-08-08,2021,8,31,2,P8-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11092.309999999998,138002.36999999994,138002.36999999994,2555.831797235023,2555.831797235023
2021-08-15,2021,8,32,3,P8-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11092.309999999998,138002.36999999994,138002.36999999994,2555.831797235023,2555.831797235023
2021-08-22,2021,8,33,4,P8-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11092.309999999998,138002.36999999994,138002.36999999994,2555.831797235023,2555.831797235023
2021-08-29,2021,8,34,5,P8-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,11092.309999999998,138002.36999999994,138002.36999999994,2555.831797235023,2555.831797235023
2021-09-05,2021,9,35,1,P9-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,3702.890000000014,193897.3999999999,193897.3999999999,853.2004608294964,2555.831797235023
2021-09-12,2021,9,36,2,P9-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,3702.890000000014,193897.3999999999,193897.3999999999,853.2004608294964,853.2004608294965
2021-09-19,2021,9,37,3,P9-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,3702.890000000014,193897.3999999999,193897.3999999999,853.2004608294964,853.2004608294964
2021-09-26,2021,9,38,4,P9-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,3702.890000000014,193897.3999999999,193897.3999999999,853.2004608294964,853.2004608294964
2021-10-03,2021,10,39,1,P10-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,249792.42999999988,249792.42999999988,0,853.2004608294964
2021-10-10,2021,10,40,2,P10-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,249792.42999999988,249792.42999999988,0,-1.14E-13
2021-10-17,2021,10,41,3,P10-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,249792.42999999988,249792.42999999988,0,0
2021-10-24,2021,10,42,4,P10-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,249792.42999999988,249792.42999999988,0,0
2021-10-31,2021,10,43,5,P10-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,249792.42999999988,249792.42999999988,0,0
2021-11-07,2021,11,44,1,P11-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,305687.45999999985,305687.45999999985,0,0
2021-11-14,2021,11,45,2,P11-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,305687.45999999985,305687.45999999985,0,0
2021-11-21,2021,11,46,3,P11-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,305687.45999999985,305687.45999999985,0,0
2021-11-28,2021,11,47,4,P11-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,305687.45999999985,305687.45999999985,0,0
2021-12-05,2021,12,48,1,P12-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,361582.4899999998,361582.4899999998,0,0
2021-12-12,2021,12,49,2,P12-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,361582.4899999998,361582.4899999998,0,0
2021-12-19,2021,12,50,3,P12-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,361582.4899999998,361582.4899999998,0,0
2021-12-26,2021,12,51,4,P12-21,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,361582.4899999998,361582.4899999998,0,0
2022-01-02,2022,1,52,1,P1-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,55895.02999999997,417023.4199999998,0,69.75422427035868
2022-01-09,2022,1,1,2,P1-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,55895.02999999997,417023.4199999998,0,-1.20E-14
2022-01-16,2022,1,2,3,P1-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,55895.02999999997,417023.4199999998,0,-9.72E-31
2022-01-23,2022,1,3,4,P1-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,55895.02999999997,417023.4199999998,0,-5.23E-31
2022-01-30,2022,1,4,5,P1-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,55895.02999999997,417023.4199999998,0,-3.25E-15
2022-02-06,2022,2,5,1,P2-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,111790.05999999995,472252.48999999976,0,-55.8156682
2022-02-13,2022,2,6,2,P2-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,111790.05999999995,472252.48999999976,0,-55.8156682
2022-02-20,2022,2,7,3,P2-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,111790.05999999995,472252.48999999976,0,-55.8156682
2022-02-27,2022,2,8,4,P2-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,111790.05999999995,472252.48999999976,0,-55.8156682
2022-03-06,2022,3,9,1,P3-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,167685.08999999997,526898.6499999998,0,29.67972350229521
2022-03-13,2022,3,10,2,P3-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,167685.08999999997,526898.6499999998,0,29.67972350229521
2022-03-20,2022,3,11,3,P3-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,167685.08999999997,526898.6499999998,0,29.67972350229521
2022-03-27,2022,3,12,4,P3-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,167685.08999999997,526898.6499999998,0,29.679723502295204
2022-04-03,2022,4,13,1,P4-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,223580.11999999997,581468.6999999998,0,-87.09447005
2022-04-10,2022,4,14,2,P4-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,223580.11999999997,581468.6999999998,0,-87.09447005
2022-04-17,2022,4,15,3,P4-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,223580.11999999997,581468.6999999998,0,-87.09447005
2022-04-24,2022,4,16,4,P4-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,223580.11999999997,581468.6999999998,0,-87.09447005
2022-05-01,2022,5,17,1,P5-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,279475.1499999999,625870.7899999997,0,2238.2165898617477
2022-05-08,2022,5,18,2,P5-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,279475.1499999999,625870.7899999997,0,2238.2165898617473
2022-05-15,2022,5,19,3,P5-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,279475.1499999999,625870.7899999997,0,2238.2165898617473
2022-05-22,2022,5,20,4,P5-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,279475.1499999999,625870.7899999997,0,2238.2165898617473
2022-05-29,2022,5,21,5,P5-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,279475.1499999999,625870.7899999997,0,2238.2165898617473
2022-06-05,2022,6,22,1,P6-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,335370.1799999999,652242.2699999997,0,4049.8870967741855
2022-06-12,2022,6,23,2,P6-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,335370.1799999999,652242.2699999997,0,4049.8870967741855
2022-06-19,2022,6,24,3,P6-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,335370.1799999999,652242.2699999997,0,4049.8870967741855
2022-06-26,2022,6,25,4,P6-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,335370.1799999999,652242.2699999997,0,4049.8870967741855
2022-07-03,2022,7,26,1,P7-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,391265.2099999999,667037.4699999997,0,2562.7142857142776
2022-07-10,2022,7,27,2,P7-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,391265.2099999999,667037.4699999997,0,2562.7142857142776
2022-07-17,2022,7,28,3,P7-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,391265.2099999999,667037.4699999997,0,2562.7142857142776
2022-07-24,2022,7,29,4,P7-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,391265.2099999999,667037.4699999997,0,2562.7142857142776
2022-07-31,2022,7,30,5,P7-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,391265.2099999999,667037.4699999997,0,2451.2004608294847
2022-08-07,2022,8,31,1,P8-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,447160.2399999998,670740.3599999999,0,2451.2004608294847
2022-08-14,2022,8,32,2,P8-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,447160.2399999998,670740.3599999999,0,2451.2004608294847
2022-08-21,2022,8,33,3,P8-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,447160.2399999998,670740.3599999999,0,2451.2004608294847
2022-08-28,2022,8,34,4,P8-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,447160.2399999998,670740.3599999999,0,2451.2004608294847
2022-09-04,2022,9,35,1,P9-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,503055.2699999998,670740.3599999999,0,748.5691244239583
2022-09-11,2022,9,36,2,P9-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,503055.2699999998,670740.3599999999,0,748.5691244239582
2022-09-18,2022,9,37,3,P9-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,503055.2699999998,670740.3599999999,0,748.5691244239582
2022-09-25,2022,9,38,4,P9-22,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,503055.2699999998,670740.3599999999,0,748.5691244239582
2022-10-02,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-10-09,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-10-16,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-10-23,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-10-30,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-11-06,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-11-13,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-11-20,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-11-27,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-12-04,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-12-11,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-12-18,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2022-12-25,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2023-01-01,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2023-01-08,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2023-01-15,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2023-01-22,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2023-01-29,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-104.6313364
2023-02-05,,,,,,Assets,Cash flow from Operating Activities,2,CC-DISCOVER CARD,10204,0,0,0,0,-160.4470046
2021-01-03,2021,1,53,1,P1-21,Assets,Cash flow from Operating Activities,2,CC-JCB,10206,0,0,0,0,0
2021-01-10,2021,1,1,2,P1-21,Assets,Cash flow from Operating Activities,2,CC-JCB,10206,0,0,0,0,0
2021-01-17,2021,1,2,3,P1-21,Assets,Cash flow from Operating Activities,2,CC-JCB,10206,0,0,0,0,0
2021-01-24,2021,1,3,4,P1-21,Assets,Cash flow from Operating Activities,2,CC-JCB,10206,0,0,0,0,0
