entity_id,period_id,period,year,month,entity_period_id,company_id,company_name
3,4,P4-20,2020,4,3004,10,xrg
3,5,P5-20,2020,5,3005,10,xrg
3,6,P6-20,2020,6,3006,10,xrg
3,7,P7-20,2020,7,3007,10,xrg
3,8,P8-20,2020,8,3008,10,xrg
3,9,P9-20,2020,9,3009,10,xrg
3,10,P10-20,2020,10,3010,10,xrg
3,11,P11-20,2020,11,3011,10,xrg
3,12,P12-20,2020,12,3012,10,xrg
3,13,P1-21,2021,1,3013,10,xrg
3,14,P2-21,2021,2,3014,10,xrg
3,15,P3-21,2021,3,3015,10,xrg
3,16,P4-21,2021,4,3016,10,xrg
3,17,P5-21,2021,5,3017,10,xrg
3,18,P6-21,2021,6,3018,10,xrg
3,19,P7-21,2021,7,3019,10,xrg
3,20,P8-21,2021,8,3020,10,xrg
3,21,P9-21,2021,9,3021,10,xrg
3,22,P10-21,2021,10,3022,10,xrg
3,23,P11-21,2021,11,3023,10,xrg
3,24,P12-21,2021,12,3024,10,xrg
3,25,P1-22,2022,1,3025,10,xrg
3,26,P2-22,2022,2,3026,10,xrg
3,27,P3-22,2022,3,3027,10,xrg
3,28,P4-22,2022,4,3028,10,xrg
3,29,P5-22,2022,5,3029,10,xrg
3,30,P6-22,2022,6,3030,10,xrg
3,31,P7-22,2022,7,3031,10,xrg
3,32,P8-22,2022,8,3032,10,xrg
3,33,P9-22,2022,9,3033,10,xrg
3,34,P10-22,2022,10,3034,10,xrg
3,35,P11-22,2022,11,3035,10,xrg
3,36,P12-22,2022,12,3036,10,xrg
3,37,P1-23,2023,1,3037,10,xrg
3,38,P2-23,2023,2,3038,10,xrg
3,39,P3-23,2023,3,3039,10,xrg
3,40,P4-23,2023,4,3040,10,xrg
3,41,P5-23,2023,5,3041,10,xrg
3,42,P6-23,2023,6,3042,10,xrg
3,43,P7-23,2023,7,3043,10,xrg
3,44,P8-23,2023,8,3044,10,xrg
3,45,P9-23,2023,9,3045,10,xrg
3,46,P10-23,2023,10,3046,10,xrg
3,47,P11-23,2023,11,3047,10,xrg
3,48,P12-23,2023,12,3048,10,xrg
3,49,P1-24,2024,1,3049,10,xrg
3,50,P2-24,2024,2,3050,10,xrg
3,51,P3-24,2024,3,3051,10,xrg
3,52,P4-24,2024,4,3052,10,xrg
3,53,P5-24,2024,5,3053,10,xrg
3,54,P6-24,2024,6,3054,10,xrg
3,55,P7-24,2024,7,3055,10,xrg
4,1,P1-20,2020,1,4001,10,xrg
4,2,P2-20,2020,2,4002,10,xrg
4,3,P3-20,2020,3,4003,10,xrg
4,4,P4-20,2020,4,4004,10,xrg
4,5,P5-20,2020,5,4005,10,xrg
4,6,P6-20,2020,6,4006,10,xrg
4,7,P7-20,2020,7,4007,10,xrg
4,8,P8-20,2020,8,4008,10,xrg
4,9,P9-20,2020,9,4009,10,xrg
4,10,P10-20,2020,10,4010,10,xrg
4,11,P11-20,2020,11,4011,10,xrg
4,12,P12-20,2020,12,4012,10,xrg
4,13,P1-21,2021,1,4013,10,xrg
4,14,P2-21,2021,2,4014,10,xrg
4,15,P3-21,2021,3,4015,10,xrg
4,16,P4-21,2021,4,4016,10,xrg
4,17,P5-21,2021,5,4017,10,xrg
4,18,P6-21,2021,6,4018,10,xrg
4,19,P7-21,2021,7,4019,10,xrg
4,20,P8-21,2021,8,4020,10,xrg
4,21,P9-21,2021,9,4021,10,xrg
4,22,P10-21,2021,10,4022,10,xrg
4,23,P11-21,2021,11,4023,10,xrg
4,24,P12-21,2021,12,4024,10,xrg
4,25,P1-22,2022,1,4025,10,xrg
4,26,P2-22,2022,2,4026,10,xrg
4,27,P3-22,2022,3,4027,10,xrg
4,28,P4-22,2022,4,4028,10,xrg
4,29,P5-22,2022,5,4029,10,xrg
4,30,P6-22,2022,6,4030,10,xrg
4,31,P7-22,2022,7,4031,10,xrg
4,32,P8-22,2022,8,4032,10,xrg
4,33,P9-22,2022,9,4033,10,xrg
4,34,P10-22,2022,10,4034,10,xrg
4,35,P11-22,2022,11,4035,10,xrg
4,36,P12-22,2022,12,4036,10,xrg
4,37,P1-23,2023,1,4037,10,xrg
4,38,P2-23,2023,2,4038,10,xrg
4,39,P3-23,2023,3,4039,10,xrg
4,40,P4-23,2023,4,4040,10,xrg
4,41,P5-23,2023,5,4041,10,xrg
4,42,P6-23,2023,6,4042,10,xrg
4,43,P7-23,2023,7,4043,10,xrg
4,44,P8-23,2023,8,4044,10,xrg
4,45,P9-23,2023,9,4045,10,xrg
4,46,P10-23,2023,10,4046,10,xrg
4,47,P11-23,2023,11,4047,10,xrg
4,48,P12-23,2023,12,4048,10,xrg
4,49,P1-24,2024,1,4049,10,xrg
4,50,P2-24,2024,2,4050,10,xrg
4,51,P3-24,2024,3,4051,10,xrg
4,52,P4-24,2024,4,4052,10,xrg
4,53,P5-24,2024,5,4053,10,xrg
4,54,P6-24,2024,6,4054,10,xrg
4,55,P7-24,2024,7,4055,10,xrg
5,1,P1-20,2020,1,5001,10,xrg
5,2,P2-20,2020,2,5002,10,xrg
5,3,P3-20,2020,3,5003,10,xrg
5,4,P4-20,2020,4,5004,10,xrg
5,5,P5-20,2020,5,5005,10,xrg
5,6,P6-20,2020,6,5006,10,xrg
5,7,P7-20,2020,7,5007,10,xrg
5,8,P8-20,2020,8,5008,10,xrg
5,9,P9-20,2020,9,5009,10,xrg
5,10,P10-20,2020,10,5010,10,xrg
5,11,P11-20,2020,11,5011,10,xrg
5,12,P12-20,2020,12,5012,10,xrg
5,13,P1-21,2021,1,5013,10,xrg
5,14,P2-21,2021,2,5014,10,xrg
5,15,P3-21,2021,3,5015,10,xrg
5,16,P4-21,2021,4,5016,10,xrg
5,17,P5-21,2021,5,5017,10,xrg
5,18,P6-21,2021,6,5018,10,xrg
5,19,P7-21,2021,7,5019,10,xrg
5,20,P8-21,2021,8,5020,10,xrg
5,21,P9-21,2021,9,5021,10,xrg
5,22,P10-21,2021,10,5022,10,xrg
5,23,P11-21,2021,11,5023,10,xrg
5,24,P12-21,2021,12,5024,10,xrg
5,25,P1-22,2022,1,5025,10,xrg
5,26,P2-22,2022,2,5026,10,xrg
5,27,P3-22,2022,3,5027,10,xrg
5,28,P4-22,2022,4,5028,10,xrg
5,29,P5-22,2022,5,5029,10,xrg
5,30,P6-22,2022,6,5030,10,xrg
5,31,P7-22,2022,7,5031,10,xrg
5,32,P8-22,2022,8,5032,10,xrg
5,33,P9-22,2022,9,5033,10,xrg
5,34,P10-22,2022,10,5034,10,xrg
5,35,P11-22,2022,11,5035,10,xrg
5,36,P12-22,2022,12,5036,10,xrg
5,37,P1-23,2023,1,5037,10,xrg
5,38,P2-23,2023,2,5038,10,xrg
5,39,P3-23,2023,3,5039,10,xrg
5,40,P4-23,2023,4,5040,10,xrg
5,41,P5-23,2023,5,5041,10,xrg
5,42,P6-23,2023,6,5042,10,xrg
5,43,P7-23,2023,7,5043,10,xrg
5,44,P8-23,2023,8,5044,10,xrg
5,45,P9-23,2023,9,5045,10,xrg
5,46,P10-23,2023,10,5046,10,xrg
5,47,P11-23,2023,11,5047,10,xrg
5,48,P12-23,2023,12,5048,10,xrg
5,49,P1-24,2024,1,5049,10,xrg
5,50,P2-24,2024,2,5050,10,xrg
5,51,P3-24,2024,3,5051,10,xrg
5,52,P4-24,2024,4,5052,10,xrg
5,53,P5-24,2024,5,5053,10,xrg
5,54,P6-24,2024,6,5054,10,xrg
5,55,P7-24,2024,7,5055,10,xrg
6,1,P1-20,2020,1,6001,10,xrg
6,2,P2-20,2020,2,6002,10,xrg
6,3,P3-20,2020,3,6003,10,xrg
6,4,P4-20,2020,4,6004,10,xrg
6,5,P5-20,2020,5,6005,10,xrg
6,6,P6-20,2020,6,6006,10,xrg
6,7,P7-20,2020,7,6007,10,xrg
6,8,P8-20,2020,8,6008,10,xrg
6,9,P9-20,2020,9,6009,10,xrg
6,10,P10-20,2020,10,6010,10,xrg
6,11,P11-20,2020,11,6011,10,xrg
6,12,P12-20,2020,12,6012,10,xrg
6,13,P1-21,2021,1,6013,10,xrg
6,14,P2-21,2021,2,6014,10,xrg
6,15,P3-21,2021,3,6015,10,xrg
6,16,P4-21,2021,4,6016,10,xrg
6,17,P5-21,2021,5,6017,10,xrg
6,18,P6-21,2021,6,6018,10,xrg
6,19,P7-21,2021,7,6019,10,xrg
6,20,P8-21,2021,8,6020,10,xrg
6,21,P9-21,2021,9,6021,10,xrg
6,22,P10-21,2021,10,6022,10,xrg
6,23,P11-21,2021,11,6023,10,xrg
6,24,P12-21,2021,12,6024,10,xrg
6,25,P1-22,2022,1,6025,10,xrg
6,26,P2-22,2022,2,6026,10,xrg
6,27,P3-22,2022,3,6027,10,xrg
6,28,P4-22,2022,4,6028,10,xrg
6,29,P5-22,2022,5,6029,10,xrg
6,30,P6-22,2022,6,6030,10,xrg
6,31,P7-22,2022,7,6031,10,xrg
6,32,P8-22,2022,8,6032,10,xrg
6,33,P9-22,2022,9,6033,10,xrg
6,34,P10-22,2022,10,6034,10,xrg
6,35,P11-22,2022,11,6035,10,xrg
6,36,P12-22,2022,12,6036,10,xrg
6,37,P1-23,2023,1,6037,10,xrg
6,38,P2-23,2023,2,6038,10,xrg
6,39,P3-23,2023,3,6039,10,xrg
6,40,P4-23,2023,4,6040,10,xrg
6,41,P5-23,2023,5,6041,10,xrg
6,42,P6-23,2023,6,6042,10,xrg
6,43,P7-23,2023,7,6043,10,xrg
6,44,P8-23,2023,8,6044,10,xrg
6,45,P9-23,2023,9,6045,10,xrg
6,46,P10-23,2023,10,6046,10,xrg
6,47,P11-23,2023,11,6047,10,xrg
6,48,P12-23,2023,12,6048,10,xrg
6,49,P1-24,2024,1,6049,10,xrg
6,50,P2-24,2024,2,6050,10,xrg
6,51,P3-24,2024,3,6051,10,xrg
6,52,P4-24,2024,4,6052,10,xrg
6,53,P5-24,2024,5,6053,10,xrg
6,54,P6-24,2024,6,6054,10,xrg
6,55,P7-24,2024,7,6055,10,xrg
7,1,P1-20,2020,1,7001,10,xrg
7,2,P2-20,2020,2,7002,10,xrg
7,3,P3-20,2020,3,7003,10,xrg
7,4,P4-20,2020,4,7004,10,xrg
7,5,P5-20,2020,5,7005,10,xrg
7,6,P6-20,2020,6,7006,10,xrg
7,7,P7-20,2020,7,7007,10,xrg
7,8,P8-20,2020,8,7008,10,xrg
7,9,P9-20,2020,9,7009,10,xrg
7,10,P10-20,2020,10,7010,10,xrg
7,11,P11-20,2020,11,7011,10,xrg
7,12,P12-20,2020,12,7012,10,xrg
7,13,P1-21,2021,1,7013,10,xrg
7,14,P2-21,2021,2,7014,10,xrg
7,15,P3-21,2021,3,7015,10,xrg
7,16,P4-21,2021,4,7016,10,xrg
7,17,P5-21,2021,5,7017,10,xrg
7,18,P6-21,2021,6,7018,10,xrg
7,19,P7-21,2021,7,7019,10,xrg
7,20,P8-21,2021,8,7020,10,xrg
7,21,P9-21,2021,9,7021,10,xrg
7,22,P10-21,2021,10,7022,10,xrg
7,23,P11-21,2021,11,7023,10,xrg
7,24,P12-21,2021,12,7024,10,xrg
7,25,P1-22,2022,1,7025,10,xrg
7,26,P2-22,2022,2,7026,10,xrg
7,27,P3-22,2022,3,7027,10,xrg
7,28,P4-22,2022,4,7028,10,xrg
7,29,P5-22,2022,5,7029,10,xrg
7,30,P6-22,2022,6,7030,10,xrg
7,31,P7-22,2022,7,7031,10,xrg
7,32,P8-22,2022,8,7032,10,xrg
7,33,P9-22,2022,9,7033,10,xrg
7,34,P10-22,2022,10,7034,10,xrg
7,35,P11-22,2022,11,7035,10,xrg
7,36,P12-22,2022,12,7036,10,xrg
7,37,P1-23,2023,1,7037,10,xrg
7,38,P2-23,2023,2,7038,10,xrg
7,39,P3-23,2023,3,7039,10,xrg
7,40,P4-23,2023,4,7040,10,xrg
7,41,P5-23,2023,5,7041,10,xrg
7,42,P6-23,2023,6,7042,10,xrg
7,43,P7-23,2023,7,7043,10,xrg
7,44,P8-23,2023,8,7044,10,xrg
7,45,P9-23,2023,9,7045,10,xrg
7,46,P10-23,2023,10,7046,10,xrg
7,47,P11-23,2023,11,7047,10,xrg
7,48,P12-23,2023,12,7048,10,xrg
7,49,P1-24,2024,1,7049,10,xrg
7,50,P2-24,2024,2,7050,10,xrg
7,51,P3-24,2024,3,7051,10,xrg
7,52,P4-24,2024,4,7052,10,xrg
7,53,P5-24,2024,5,7053,10,xrg
7,54,P6-24,2024,6,7054,10,xrg
7,55,P7-24,2024,7,7055,10,xrg
8,1,P1-20,2020,1,8001,10,xrg
8,2,P2-20,2020,2,8002,10,xrg
8,3,P3-20,2020,3,8003,10,xrg
8,4,P4-20,2020,4,8004,10,xrg
8,5,P5-20,2020,5,8005,10,xrg
8,6,P6-20,2020,6,8006,10,xrg
8,7,P7-20,2020,7,8007,10,xrg
8,8,P8-20,2020,8,8008,10,xrg
8,9,P9-20,2020,9,8009,10,xrg
8,10,P10-20,2020,10,8010,10,xrg
8,11,P11-20,2020,11,8011,10,xrg
8,12,P12-20,2020,12,8012,10,xrg
8,13,P1-21,2021,1,8013,10,xrg
8,14,P2-21,2021,2,8014,10,xrg
8,15,P3-21,2021,3,8015,10,xrg
8,16,P4-21,2021,4,8016,10,xrg
8,17,P5-21,2021,5,8017,10,xrg
8,18,P6-21,2021,6,8018,10,xrg
8,19,P7-21,2021,7,8019,10,xrg
8,20,P8-21,2021,8,8020,10,xrg
8,21,P9-21,2021,9,8021,10,xrg
8,22,P10-21,2021,10,8022,10,xrg
8,23,P11-21,2021,11,8023,10,xrg
8,24,P12-21,2021,12,8024,10,xrg
8,25,P1-22,2022,1,8025,10,xrg
8,26,P2-22,2022,2,8026,10,xrg
8,27,P3-22,2022,3,8027,10,xrg
8,28,P4-22,2022,4,8028,10,xrg
8,29,P5-22,2022,5,8029,10,xrg
8,30,P6-22,2022,6,8030,10,xrg
8,31,P7-22,2022,7,8031,10,xrg
8,32,P8-22,2022,8,8032,10,xrg
8,33,P9-22,2022,9,8033,10,xrg
8,34,P10-22,2022,10,8034,10,xrg
8,35,P11-22,2022,11,8035,10,xrg
8,36,P12-22,2022,12,8036,10,xrg
8,37,P1-23,2023,1,8037,10,xrg
8,38,P2-23,2023,2,8038,10,xrg
8,39,P3-23,2023,3,8039,10,xrg
8,40,P4-23,2023,4,8040,10,xrg
8,41,P5-23,2023,5,8041,10,xrg
8,42,P6-23,2023,6,8042,10,xrg
8,43,P7-23,2023,7,8043,10,xrg
8,44,P8-23,2023,8,8044,10,xrg
8,45,P9-23,2023,9,8045,10,xrg
8,46,P10-23,2023,10,8046,10,xrg
8,47,P11-23,2023,11,8047,10,xrg
8,48,P12-23,2023,12,8048,10,xrg
8,49,P1-24,2024,1,8049,10,xrg
8,50,P2-24,2024,2,8050,10,xrg
8,51,P3-24,2024,3,8051,10,xrg
8,52,P4-24,2024,4,8052,10,xrg
8,53,P5-24,2024,5,8053,10,xrg
8,54,P6-24,2024,6,8054,10,xrg
8,55,P7-24,2024,7,8055,10,xrg
9,1,P1-20,2020,1,9001,10,xrg
9,2,P2-20,2020,2,9002,10,xrg
9,3,P3-20,2020,3,9003,10,xrg
9,4,P4-20,2020,4,9004,10,xrg
9,5,P5-20,2020,5,9005,10,xrg
9,6,P6-20,2020,6,9006,10,xrg
9,7,P7-20,2020,7,9007,10,xrg
9,8,P8-20,2020,8,9008,10,xrg
9,9,P9-20,2020,9,9009,10,xrg
9,10,P10-20,2020,10,9010,10,xrg
9,11,P11-20,2020,11,9011,10,xrg
9,12,P12-20,2020,12,9012,10,xrg
9,13,P1-21,2021,1,9013,10,xrg
9,14,P2-21,2021,2,9014,10,xrg
9,15,P3-21,2021,3,9015,10,xrg
9,16,P4-21,2021,4,9016,10,xrg
9,17,P5-21,2021,5,9017,10,xrg
9,18,P6-21,2021,6,9018,10,xrg
9,19,P7-21,2021,7,9019,10,xrg
9,20,P8-21,2021,8,9020,10,xrg
9,21,P9-21,2021,9,9021,10,xrg
9,22,P10-21,2021,10,9022,10,xrg
9,23,P11-21,2021,11,9023,10,xrg
9,24,P12-21,2021,12,9024,10,xrg
9,25,P1-22,2022,1,9025,10,xrg
9,26,P2-22,2022,2,9026,10,xrg
9,27,P3-22,2022,3,9027,10,xrg
9,28,P4-22,2022,4,9028,10,xrg
9,29,P5-22,2022,5,9029,10,xrg
9,30,P6-22,2022,6,9030,10,xrg
9,31,P7-22,2022,7,9031,10,xrg
9,32,P8-22,2022,8,9032,10,xrg
9,33,P9-22,2022,9,9033,10,xrg
9,34,P10-22,2022,10,9034,10,xrg
9,35,P11-22,2022,11,9035,10,xrg
9,36,P12-22,2022,12,9036,10,xrg
9,37,P1-23,2023,1,9037,10,xrg
9,38,P2-23,2023,2,9038,10,xrg
9,39,P3-23,2023,3,9039,10,xrg
9,40,P4-23,2023,4,9040,10,xrg
9,41,P5-23,2023,5,9041,10,xrg
9,42,P6-23,2023,6,9042,10,xrg
9,43,P7-23,2023,7,9043,10,xrg
9,44,P8-23,2023,8,9044,10,xrg
9,45,P9-23,2023,9,9045,10,xrg
9,46,P10-23,2023,10,9046,10,xrg
9,47,P11-23,2023,11,9047,10,xrg
9,48,P12-23,2023,12,9048,10,xrg
9,49,P1-24,2024,1,9049,10,xrg
9,50,P2-24,2024,2,9050,10,xrg
9,51,P3-24,2024,3,9051,10,xrg
9,52,P4-24,2024,4,9052,10,xrg
9,53,P5-24,2024,5,9053,10,xrg
9,54,P6-24,2024,6,9054,10,xrg
9,55,P7-24,2024,7,9055,10,xrg
10,1,P1-20,2020,1,10001,10,xrg
10,2,P2-20,2020,2,10002,10,xrg
10,3,P3-20,2020,3,10003,10,xrg
10,4,P4-20,2020,4,10004,10,xrg
10,5,P5-20,2020,5,10005,10,xrg
10,6,P6-20,2020,6,10006,10,xrg
10,7,P7-20,2020,7,10007,10,xrg
10,8,P8-20,2020,8,10008,10,xrg
10,9,P9-20,2020,9,10009,10,xrg
10,10,P10-20,2020,10,10010,10,xrg
10,11,P11-20,2020,11,10011,10,xrg
10,12,P12-20,2020,12,10012,10,xrg
10,13,P1-21,2021,1,10013,10,xrg
10,14,P2-21,2021,2,10014,10,xrg
10,15,P3-21,2021,3,10015,10,xrg
10,16,P4-21,2021,4,10016,10,xrg
10,17,P5-21,2021,5,10017,10,xrg
10,18,P6-21,2021,6,10018,10,xrg
10,19,P7-21,2021,7,10019,10,xrg
10,20,P8-21,2021,8,10020,10,xrg
10,21,P9-21,2021,9,10021,10,xrg
10,22,P10-21,2021,10,10022,10,xrg
10,23,P11-21,2021,11,10023,10,xrg
10,24,P12-21,2021,12,10024,10,xrg
10,25,P1-22,2022,1,10025,10,xrg
10,26,P2-22,2022,2,10026,10,xrg
10,27,P3-22,2022,3,10027,10,xrg
10,28,P4-22,2022,4,10028,10,xrg
10,29,P5-22,2022,5,10029,10,xrg
10,30,P6-22,2022,6,10030,10,xrg
10,31,P7-22,2022,7,10031,10,xrg
10,32,P8-22,2022,8,10032,10,xrg
10,33,P9-22,2022,9,10033,10,xrg
10,34,P10-22,2022,10,10034,10,xrg
10,35,P11-22,2022,11,10035,10,xrg
10,36,P12-22,2022,12,10036,10,xrg
10,37,P1-23,2023,1,10037,10,xrg
10,38,P2-23,2023,2,10038,10,xrg
10,39,P3-23,2023,3,10039,10,xrg
10,40,P4-23,2023,4,10040,10,xrg
10,41,P5-23,2023,5,10041,10,xrg
10,42,P6-23,2023,6,10042,10,xrg
10,43,P7-23,2023,7,10043,10,xrg
10,44,P8-23,2023,8,10044,10,xrg
10,45,P9-23,2023,9,10045,10,xrg
10,46,P10-23,2023,10,10046,10,xrg
10,47,P11-23,2023,11,10047,10,xrg
10,48,P12-23,2023,12,10048,10,xrg
10,49,P1-24,2024,1,10049,10,xrg
10,50,P2-24,2024,2,10050,10,xrg
10,51,P3-24,2024,3,10051,10,xrg
10,52,P4-24,2024,4,10052,10,xrg
10,53,P5-24,2024,5,10053,10,xrg
10,54,P6-24,2024,6,10054,10,xrg
10,55,P7-24,2024,7,10055,10,xrg
11,1,P1-20,2020,1,11001,10,xrg
11,2,P2-20,2020,2,11002,10,xrg
11,3,P3-20,2020,3,11003,10,xrg
11,4,P4-20,2020,4,11004,10,xrg
11,5,P5-20,2020,5,11005,10,xrg
11,6,P6-20,2020,6,11006,10,xrg
11,7,P7-20,2020,7,11007,10,xrg
11,8,P8-20,2020,8,11008,10,xrg
11,9,P9-20,2020,9,11009,10,xrg
11,10,P10-20,2020,10,11010,10,xrg
11,11,P11-20,2020,11,11011,10,xrg
11,12,P12-20,2020,12,11012,10,xrg
11,13,P1-21,2021,1,11013,10,xrg
11,14,P2-21,2021,2,11014,10,xrg
11,15,P3-21,2021,3,11015,10,xrg
11,16,P4-21,2021,4,11016,10,xrg
11,17,P5-21,2021,5,11017,10,xrg
11,18,P6-21,2021,6,11018,10,xrg
11,19,P7-21,2021,7,11019,10,xrg
11,20,P8-21,2021,8,11020,10,xrg
11,21,P9-21,2021,9,11021,10,xrg
11,22,P10-21,2021,10,11022,10,xrg
11,23,P11-21,2021,11,11023,10,xrg
11,24,P12-21,2021,12,11024,10,xrg
11,25,P1-22,2022,1,11025,10,xrg
11,26,P2-22,2022,2,11026,10,xrg
11,27,P3-22,2022,3,11027,10,xrg
11,28,P4-22,2022,4,11028,10,xrg
11,29,P5-22,2022,5,11029,10,xrg
11,30,P6-22,2022,6,11030,10,xrg
11,31,P7-22,2022,7,11031,10,xrg
11,32,P8-22,2022,8,11032,10,xrg
11,33,P9-22,2022,9,11033,10,xrg
11,34,P10-22,2022,10,11034,10,xrg
11,35,P11-22,2022,11,11035,10,xrg
11,36,P12-22,2022,12,11036,10,xrg
11,37,P1-23,2023,1,11037,10,xrg
11,38,P2-23,2023,2,11038,10,xrg
11,39,P3-23,2023,3,11039,10,xrg
11,40,P4-23,2023,4,11040,10,xrg
11,41,P5-23,2023,5,11041,10,xrg
11,42,P6-23,2023,6,11042,10,xrg
11,43,P7-23,2023,7,11043,10,xrg
11,44,P8-23,2023,8,11044,10,xrg
11,45,P9-23,2023,9,11045,10,xrg
11,46,P10-23,2023,10,11046,10,xrg
11,47,P11-23,2023,11,11047,10,xrg
11,48,P12-23,2023,12,11048,10,xrg
11,49,P1-24,2024,1,11049,10,xrg
11,50,P2-24,2024,2,11050,10,xrg
11,51,P3-24,2024,3,11051,10,xrg
11,52,P4-24,2024,4,11052,10,xrg
11,53,P5-24,2024,5,11053,10,xrg
11,54,P6-24,2024,6,11054,10,xrg
11,55,P7-24,2024,7,11055,10,xrg
12,1,P1-20,2020,1,12001,10,xrg
